CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9906294,2,1,4,F,48,4,-,P,A,0,VENTURA,OXNARD,2025
9907195,2,1,4,M,16,3,-,P,V,0,VENTURA,OXNARD,2026
9910201,2,1,3,F,28,4,-,-,-,-,VENTURA,OXNARD,2026
9911163,2,1,3,M,72,6,-,-,-,-,VENTURA,VENTURA,2026
9912436,1,1,4,F,39,6,1,-,V,1,VENTURA,VENTURA,2026
9912482,2,1,4,M,63,6,-,-,-,0,VENTURA,VENTURA,2026
9912486,2,1,4,M,16,6,1,P,W,0,VENTURA,VENTURA,2026
9913746,2,1,3,M,36,3,-,P,-,0,VENTURA,OXNARD,2026
9924309,1,1,4,M,18,3,-,P,V,1,VENTURA,OXNARD,2026
9924317,2,1,4,F,41,2,-,P,-,0,VENTURA,OXNARD,2026
81381978,2,1,4,F,55,6,1,-,P,1,VENTURA,"SIMI VALLEY",2020
81382157,2,1,3,M,70,7,9,-,G,-,VENTURA,"SIMI VALLEY",2020
81382203,2,1,3,M,19,5,9,-,P,-,VENTURA,"SIMI VALLEY",2020
81382276,2,1,4,M,46,6,1,-,W,3,VENTURA,"SIMI VALLEY",2020
81382309,2,1,3,M,13,7,9,-,P,-,VENTURA,"SIMI VALLEY",2020
81382328,2,1,4,M,58,7,1,-,P,1,VENTURA,"SIMI VALLEY",2020
81382334,2,1,3,F,71,5,9,-,P,-,VENTURA,"SIMI VALLEY",2020
81382399,2,1,3,F,34,5,9,-,P,-,VENTURA,"SIMI VALLEY",2020
81382399,3,1,3,M,57,7,9,-,P,-,VENTURA,"SIMI VALLEY",2020
81382405,2,1,4,F,25,6,1,-,P,0,VENTURA,"SIMI VALLEY",2020
81476995,2,1,4,M,50,7,1,-,P,0,VENTURA,"SIMI VALLEY",2021
81477003,2,1,3,M,61,5,9,-,P,-,VENTURA,"SIMI VALLEY",2021
81477014,1,1,4,F,19,6,1,-,V,0,VENTURA,"SIMI VALLEY",2021
81540589,1,1,3,-,38,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2021
81577369,2,1,3,-,64,7,9,-,-,-,VENTURA,MOORPARK,2021
81602109,1,1,4,-,29,6,1,-,P,1,VENTURA,CAMARILLO,2021
81607131,2,1,3,-,65,7,9,-,-,-,VENTURA,CAMARILLO,2021
81608287,2,1,4,-,23,6,9,-,W,0,VENTURA,"THOUSAND OAKS",2021
81616810,1,1,3,-,64,1,9,-,P,-,VENTURA,"THOUSAND OAKS",2020
81616848,1,1,3,-,45,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2021
81625387,2,1,4,-,54,5,1,-,A,1,VENTURA,"THOUSAND OAKS",2021
81627905,1,1,3,-,57,6,9,-,P,-,VENTURA,CAMARILLO,2021
81627905,2,1,4,-,68,6,1,-,P,1,VENTURA,CAMARILLO,2021
81627908,1,1,4,-,13,7,1,-,V,1,VENTURA,CAMARILLO,2021
81641646,2,1,3,-,14,6,9,-,V,-,VENTURA,"THOUSAND OAKS",2021
81654775,2,1,3,-,53,7,9,-,-,-,VENTURA,"THOUSAND OAKS",2021
81670584,2,1,3,-,24,6,9,-,P,-,VENTURA,FILLMORE,2021
81670584,4,1,3,-,0,6,9,-,P,-,VENTURA,FILLMORE,2021
81670592,2,1,3,-,38,6,9,-,-,-,VENTURA,"THOUSAND OAKS",2021
81672265,1,1,3,F,48,5,9,-,-,-,VENTURA,"SIMI VALLEY",2021
81672355,1,1,3,M,12,6,9,-,-,-,VENTURA,"SIMI VALLEY",2021
81672415,2,1,3,M,18,7,9,-,-,-,VENTURA,"SIMI VALLEY",2021
81672489,1,1,4,M,28,6,1,-,P,1,VENTURA,"SIMI VALLEY",2021
81672533,2,1,3,M,15,7,9,-,-,-,VENTURA,"SIMI VALLEY",2021
81672567,1,1,3,M,42,5,9,-,P,-,VENTURA,"SIMI VALLEY",2021
81673947,1,1,4,-,39,6,9,-,V,0,VENTURA,OJAI,2021
81675199,2,1,3,-,78,6,9,-,P,-,VENTURA,CAMARILLO,2021
81691262,1,1,4,-,15,6,1,-,V,0,VENTURA,"THOUSAND OAKS",2022
81696471,1,1,4,-,10,7,1,-,V,1,VENTURA,OJAI,2022
81706453,1,1,4,-,74,6,1,-,V,3,VENTURA,OJAI,2022
81713757,1,1,4,M,20,6,0,-,P,1,VENTURA,"SIMI VALLEY",2022
81719301,1,1,4,M,14,7,1,-,V,3,VENTURA,"SIMI VALLEY",2022
81728574,2,1,3,-,54,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2022
81739336,1,1,4,-,11,6,1,-,W,0,VENTURA,"THOUSAND OAKS",2022
81742772,1,1,3,M,28,6,9,-,P,-,VENTURA,"SIMI VALLEY",2022
81749410,2,1,4,-,48,6,1,-,A,0,VENTURA,OJAI,2022
81749611,2,1,4,-,52,7,1,-,P,1,VENTURA,OJAI,2022
81773535,2,1,3,-,53,6,9,-,-,-,VENTURA,"THOUSAND OAKS",2022
81773535,3,1,3,-,56,6,9,-,-,-,VENTURA,"THOUSAND OAKS",2022
81776479,2,1,4,-,60,6,1,-,V,1,VENTURA,"THOUSAND OAKS",2022
81777141,1,1,3,-,22,6,9,-,P,-,VENTURA,CAMARILLO,2022
81777146,1,1,4,-,12,6,1,-,W,1,VENTURA,OJAI,2022
81783720,2,1,3,M,59,6,9,-,P,-,VENTURA,"SIMI VALLEY",2022
81800569,2,1,3,-,60,5,9,-,P,-,VENTURA,CAMARILLO,2022
81811752,1,1,1,F,47,5,1,M,H,0,VENTURA,"SIMI VALLEY",2022
81816731,1,1,5,-,66,6,1,M,H,0,VENTURA,"THOUSAND OAKS",2022
81824757,1,1,3,-,14,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2022
81835886,1,1,3,-,13,7,9,-,P,-,VENTURA,CAMARILLO,2022
81842014,2,1,4,M,35,7,9,-,A,0,VENTURA,"SIMI VALLEY",2022
81848234,2,1,4,M,65,7,1,-,P,1,VENTURA,"SIMI VALLEY",2022
81856682,1,1,4,-,24,5,1,-,W,1,VENTURA,"THOUSAND OAKS",2022
81871693,1,1,4,-,17,6,0,-,P,3,VENTURA,MOORPARK,2022
81878496,1,1,4,-,15,6,1,-,W,1,VENTURA,"THOUSAND OAKS",2022
81887988,1,1,4,-,17,6,1,-,-,1,VENTURA,"THOUSAND OAKS",2022
81891121,1,1,3,-,42,1,9,-,P,-,VENTURA,CAMARILLO,2022
81892375,2,1,4,-,15,6,1,-,W,1,VENTURA,"THOUSAND OAKS",2022
81893508,2,1,4,-,15,6,1,-,-,0,VENTURA,"THOUSAND OAKS",2022
81899388,2,1,3,-,18,6,9,-,P,-,VENTURA,CAMARILLO,2022
81922144,2,1,3,-,14,6,9,-,-,-,VENTURA,OJAI,2022
81928466,2,1,3,-,73,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2022
81928473,2,1,4,-,60,6,9,-,P,3,VENTURA,"THOUSAND OAKS",2022
81930983,2,1,3,M,21,5,9,-,P,-,VENTURA,"SIMI VALLEY",2022
81941595,1,1,3,M,16,7,9,-,P,-,VENTURA,"SIMI VALLEY",2022
81941614,2,1,4,F,36,7,9,-,V,2,VENTURA,"SIMI VALLEY",2022
81945390,1,1,4,-,15,7,1,-,W,0,VENTURA,CAMARILLO,2022
81950936,2,1,3,-,71,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2022
81950953,2,1,3,-,63,5,9,-,-,-,VENTURA,"THOUSAND OAKS",2022
81954939,2,1,4,-,58,6,1,-,P,1,VENTURA,"THOUSAND OAKS",2022
81964006,1,1,4,-,29,7,1,-,V,0,VENTURA,CAMARILLO,2022
81965183,1,1,4,M,25,6,9,-,A,1,VENTURA,"SIMI VALLEY",2022
81976419,2,1,3,M,39,7,9,-,-,-,VENTURA,"SIMI VALLEY",2023
81977570,2,1,3,F,75,6,9,-,P,-,VENTURA,"SIMI VALLEY",2023
81992450,2,1,3,-,13,6,9,-,V,-,VENTURA,CAMARILLO,2023
81992468,2,1,3,-,39,7,9,-,P,-,VENTURA,CAMARILLO,2023
81999529,2,1,3,-,2,6,9,-,P,-,VENTURA,FILLMORE,2023
82016873,1,1,4,-,15,6,1,-,P,3,VENTURA,CAMARILLO,2023
82016914,2,1,3,-,21,7,9,-,P,-,VENTURA,MOORPARK,2023
82027570,1,1,4,M,13,7,1,-,-,2,VENTURA,"SIMI VALLEY",2023
82027574,2,1,3,M,54,7,9,-,-,-,VENTURA,"SIMI VALLEY",2023
82027579,2,1,4,M,60,6,1,-,P,1,VENTURA,"SIMI VALLEY",2023
82034252,2,1,3,-,78,1,9,-,P,-,VENTURA,"THOUSAND OAKS",2022
82040046,1,1,4,-,75,6,9,-,-,-,VENTURA,CAMARILLO,2023
82081932,1,1,2,M,12,5,2,P,-,1,VENTURA,"SIMI VALLEY",2023
82081932,1,2,4,M,12,5,1,-,-,1,VENTURA,"SIMI VALLEY",2023
82100445,1,1,4,M,61,6,1,-,-,1,VENTURA,"THOUSAND OAKS",2023
82124957,2,1,3,F,63,6,9,-,P,-,VENTURA,MOORPARK,2023
82126093,2,1,3,M,32,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82130191,1,1,3,F,70,6,9,-,P,-,VENTURA,"SIMI VALLEY",2023
82132652,2,1,3,F,63,5,9,-,A,-,VENTURA,"THOUSAND OAKS",2023
82133745,2,1,3,F,29,6,9,-,P,-,VENTURA,"SIMI VALLEY",2023
82133745,3,1,3,M,31,7,9,-,P,-,VENTURA,"SIMI VALLEY",2023
82136678,1,1,4,M,69,6,9,-,-,1,VENTURA,"SIMI VALLEY",2023
82142311,2,1,3,M,59,6,9,-,-,-,VENTURA,"SIMI VALLEY",2023
82148138,1,1,4,M,85,6,1,-,-,0,VENTURA,CAMARILLO,2023
82150739,2,1,3,M,14,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82150763,1,1,3,M,8,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82153924,1,1,4,M,82,5,1,-,P,1,VENTURA,"SIMI VALLEY",2023
82167741,1,1,4,M,14,6,9,-,-,0,VENTURA,"THOUSAND OAKS",2023
82171610,2,1,3,M,7,6,9,-,-,-,VENTURA,"SIMI VALLEY",2023
82191553,1,1,4,M,58,6,9,-,-,0,VENTURA,"THOUSAND OAKS",2023
82195904,2,1,4,M,24,6,1,-,-,1,VENTURA,CAMARILLO,2023
82198064,1,1,3,M,50,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82206732,2,1,3,F,19,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82206764,2,1,3,M,23,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82232908,2,1,3,M,24,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82238572,2,1,3,F,48,6,9,-,P,-,VENTURA,OJAI,2023
82239729,2,1,3,F,82,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2023
82246071,1,1,3,M,11,5,9,-,-,-,VENTURA,FILLMORE,2023
82262765,2,1,3,M,71,5,9,-,P,-,VENTURA,CAMARILLO,2023
82266752,2,1,3,M,21,6,9,-,P,-,VENTURA,"SIMI VALLEY",2023
82283398,1,1,3,M,16,6,9,-,P,-,VENTURA,CAMARILLO,2023
82288651,2,1,3,M,35,5,9,-,P,-,VENTURA,"SIMI VALLEY",2024
82289907,2,1,3,F,24,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
82292312,2,1,3,M,14,6,9,-,P,-,VENTURA,"SIMI VALLEY",2024
82292643,1,1,4,M,16,6,1,-,-,0,VENTURA,"THOUSAND OAKS",2024
82298557,1,1,4,M,62,5,1,-,P,1,VENTURA,MOORPARK,2023
82301559,2,1,4,F,60,2,1,-,-,-,VENTURA,VENTURA,2023
82309802,2,1,3,F,57,7,9,-,P,-,VENTURA,MOORPARK,2024
82328063,2,1,3,M,27,5,9,-,P,-,VENTURA,CAMARILLO,2024
82329641,2,1,4,F,23,6,1,-,-,1,VENTURA,CAMARILLO,2024
82330804,2,1,3,M,53,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
82337327,2,1,4,M,58,2,1,-,-,-,VENTURA,VENTURA,2023
82343384,2,1,3,M,58,6,9,-,P,-,VENTURA,"SIMI VALLEY",2024
82344463,1,1,4,M,13,6,1,-,-,1,VENTURA,"THOUSAND OAKS",2024
82366125,1,1,1,M,36,6,1,L,G,0,VENTURA,CAMARILLO,2024
82366125,2,1,3,M,19,6,9,-,P,-,VENTURA,CAMARILLO,2024
82373671,2,1,3,F,53,6,9,-,-,-,VENTURA,"SIMI VALLEY",2024
82373691,2,1,4,M,51,6,1,-,-,1,VENTURA,CAMARILLO,2024
82376456,1,1,3,F,25,6,9,-,P,-,VENTURA,"SIMI VALLEY",2024
82378030,2,1,3,M,29,6,9,-,P,-,VENTURA,MOORPARK,2024
82378042,2,1,3,M,23,7,9,-,P,-,VENTURA,CAMARILLO,2024
82386478,2,1,4,M,54,7,1,-,-,0,VENTURA,OJAI,2024
82398862,1,1,4,F,7,6,1,-,-,1,VENTURA,FILLMORE,2024
82402784,1,1,4,M,16,7,1,-,-,0,VENTURA,CAMARILLO,2024
82407318,2,1,4,M,45,6,9,-,-,1,VENTURA,"SIMI VALLEY",2024
82408409,2,1,4,M,7,6,1,-,-,0,VENTURA,CAMARILLO,2024
82419997,2,1,3,M,58,7,9,-,P,-,VENTURA,"SIMI VALLEY",2024
82426477,1,1,4,M,62,6,9,-,-,1,VENTURA,"SIMI VALLEY",2024
82433571,2,1,3,F,62,7,9,-,P,-,VENTURA,MOORPARK,2024
82434702,1,1,4,M,12,6,1,-,P,1,VENTURA,"THOUSAND OAKS",2024
82595853,1,1,4,M,18,6,1,-,-,1,VENTURA,CAMARILLO,2024
82877993,2,1,3,F,62,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
82877997,2,1,3,M,14,6,9,-,A,-,VENTURA,MOORPARK,2024
83768970,2,1,4,M,26,6,1,-,-,0,VENTURA,"SIMI VALLEY",2024
83983047,2,1,4,M,10,6,1,-,-,1,VENTURA,"SIMI VALLEY",2024
84019871,1,1,4,F,34,7,1,-,-,2,VENTURA,"THOUSAND OAKS",2024
84368377,2,1,3,M,40,6,9,-,P,-,VENTURA,OJAI,2024
84376248,2,1,2,F,57,7,3,M,G,0,VENTURA,CAMARILLO,2024
84380468,2,1,3,F,24,7,9,-,-,-,VENTURA,"THOUSAND OAKS",2024
84387594,1,1,4,M,34,7,1,-,P,2,VENTURA,"THOUSAND OAKS",2024
84411661,1,1,4,F,54,7,1,-,-,0,VENTURA,CAMARILLO,2024
84422299,2,1,3,M,85,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
84423896,2,1,4,F,74,6,9,-,P,2,VENTURA,"SIMI VALLEY",2024
84432522,1,1,3,M,57,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
84439674,1,1,1,M,58,6,1,M,G,1,VENTURA,"THOUSAND OAKS",2024
84439709,1,1,4,M,42,7,1,-,-,1,VENTURA,CAMARILLO,2024
84451875,1,1,4,M,42,7,1,-,-,0,VENTURA,OJAI,2024
84467189,1,1,4,M,15,6,1,-,-,1,VENTURA,CAMARILLO,2024
84474590,1,1,4,F,38,1,1,-,-,1,VENTURA,CAMARILLO,2024
84474591,1,1,4,M,59,7,1,-,-,1,VENTURA,CAMARILLO,2024
84477868,2,1,3,F,64,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
84477868,3,1,3,F,5,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
84477884,1,1,4,M,30,6,1,-,-,1,VENTURA,CAMARILLO,2024
84483445,1,1,4,M,16,5,1,-,-,1,VENTURA,CAMARILLO,2024
84487763,2,1,4,M,78,6,1,-,-,1,VENTURA,OJAI,2024
84489819,2,1,3,M,67,7,9,-,P,-,VENTURA,CAMARILLO,2024
84501096,2,1,3,F,92,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2024
84517457,2,1,4,M,15,5,9,-,-,1,VENTURA,"SIMI VALLEY",2024
84522379,1,1,4,M,49,6,9,-,-,1,VENTURA,"SIMI VALLEY",2024
84540907,1,1,3,M,67,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2025
84549423,2,1,3,F,60,5,9,-,P,-,VENTURA,FILLMORE,2024
84551735,2,1,3,F,46,5,9,-,P,-,VENTURA,"THOUSAND OAKS",2025
84584741,1,1,4,F,24,6,1,-,P,0,VENTURA,CAMARILLO,2025
84586790,2,1,4,M,78,6,1,-,-,1,VENTURA,OJAI,2025
84587112,1,1,4,M,26,6,1,-,A,0,VENTURA,OJAI,2025
84592384,1,1,4,M,73,5,9,-,-,1,VENTURA,"THOUSAND OAKS",2025
84596769,1,1,4,M,16,6,1,-,A,0,VENTURA,CAMARILLO,2025
84598007,2,1,3,M,64,5,9,-,P,-,VENTURA,"SIMI VALLEY",2025
84645563,2,1,4,M,44,7,9,-,P,0,VENTURA,"SIMI VALLEY",2025
84655607,2,1,3,F,64,6,9,-,P,-,VENTURA,CAMARILLO,2025
84657725,1,1,4,M,75,7,9,-,A,0,VENTURA,CAMARILLO,2025
84660878,1,1,3,M,39,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2025
84679707,2,1,4,M,27,6,9,-,-,1,VENTURA,"SIMI VALLEY",2025
84686412,2,1,4,M,13,6,9,-,-,1,VENTURA,FILLMORE,2025
84722735,2,1,3,F,14,6,9,-,P,-,VENTURA,"THOUSAND OAKS",2025
84756104,1,1,4,M,13,6,1,-,-,0,VENTURA,"SIMI VALLEY",2025
84757704,1,1,4,M,13,6,1,-,-,0,VENTURA,"THOUSAND OAKS",2025
84794597,2,1,4,M,69,5,1,-,-,1,VENTURA,"THOUSAND OAKS",2025
84802047,1,1,4,M,15,7,9,-,A,0,VENTURA,OJAI,2025
84819405,1,1,4,F,31,7,1,-,-,0,VENTURA,CAMARILLO,2025
84821063,1,1,4,F,8,6,1,-,-,0,VENTURA,CAMARILLO,2025
84827643,2,1,3,F,38,5,9,-,P,-,VENTURA,"SIMI VALLEY",2025
84833549,2,1,4,M,14,6,1,-,-,0,VENTURA,"THOUSAND OAKS",2025
84833550,1,1,4,F,17,6,1,-,-,1,VENTURA,"THOUSAND OAKS",2025
84870922,1,1,4,M,23,6,1,-,-,2,VENTURA,"THOUSAND OAKS",2025
84886757,1,1,4,M,33,6,1,-,-,1,VENTURA,"SIMI VALLEY",2025
84888613,2,1,3,F,56,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2025
84912698,2,1,4,F,46,6,1,-,-,1,VENTURA,FILLMORE,2025
84918422,1,1,3,F,60,6,9,-,-,-,VENTURA,"SIMI VALLEY",2025
84920370,2,1,3,M,70,6,9,-,A,-,VENTURA,MOORPARK,2025
84936810,1,1,4,M,84,1,1,-,-,1,VENTURA,"SIMI VALLEY",2025
84948192,1,1,3,F,59,7,9,-,P,-,VENTURA,"THOUSAND OAKS",2025
84951769,2,1,3,F,70,6,9,-,P,-,VENTURA,FILLMORE,2025
84984838,2,1,3,M,19,6,9,-,P,-,VENTURA,FILLMORE,2025
84984850,2,1,4,M,59,6,1,-,A,1,VENTURA,OJAI,2025
84988074,2,1,3,M,70,6,9,-,A,-,VENTURA,"SIMI VALLEY",2025
85036353,1,1,4,M,37,7,9,-,V,-,VENTURA,OXNARD,2026
85044738,2,1,4,M,23,6,1,-,-,0,VENTURA,CAMARILLO,2026
85053590,2,1,4,M,13,6,9,-,-,1,VENTURA,"THOUSAND OAKS",2026
85053623,1,1,3,F,12,7,9,-,-,-,VENTURA,"SIMI VALLEY",2026
85055400,2,1,4,F,50,6,1,-,P,0,VENTURA,OJAI,2025
85060317,2,1,3,M,11,7,9,-,-,-,VENTURA,OXNARD,2026
85068523,2,1,4,M,14,6,1,-,-,2,VENTURA,CAMARILLO,2026
85076924,2,1,3,M,26,5,9,-,-,-,VENTURA,"SIMI VALLEY",2026
85104244,1,1,4,F,12,6,1,-,A,1,VENTURA,MOORPARK,2026
85109379,2,1,2,F,14,6,9,N,-,1,VENTURA,"THOUSAND OAKS",2026
85109379,2,2,4,M,15,6,1,-,-,1,VENTURA,"THOUSAND OAKS",2026
85111070,2,1,3,M,44,5,9,-,A,-,VENTURA,"THOUSAND OAKS",2026
85112844,1,1,4,M,42,6,9,-,V,-,VENTURA,"SIMI VALLEY",2026
85129322,2,1,3,M,83,1,9,-,-,-,VENTURA,"SIMI VALLEY",2026
85134014,1,1,4,M,15,6,9,-,V,-,VENTURA,OXNARD,2026
85144367,1,1,3,M,21,5,9,-,-,-,VENTURA,OXNARD,2026
85172007,2,1,4,M,33,5,9,-,V,-,VENTURA,OXNARD,2026
8911049,2,1,3,M,16,1,9,-,-,3,VENTURA,VENTURA,2020
8911481,1,1,1,M,44,3,1,M,G,0,VENTURA,OXNARD,2020
8911481,2,1,3,M,49,1,-,-,-,-,VENTURA,OXNARD,2020
9016787,2,1,3,F,70,7,9,-,-,3,VENTURA,VENTURA,2020
9017100,2,1,4,M,60,3,9,P,-,0,VENTURA,OXNARD,2020
9017604,1,1,4,F,20,2,9,-,-,1,VENTURA,OXNARD,2020
9017624,2,1,4,M,12,3,9,P,V,1,VENTURA,OXNARD,2020
9021938,1,1,4,F,46,7,1,P,-,0,VENTURA,VENTURA,2020
9022439,2,1,3,M,63,6,9,P,-,0,VENTURA,VENTURA,2020
9034908,1,1,4,M,16,3,9,P,V,1,VENTURA,VENTURA,2020
9035179,1,1,4,M,73,2,1,P,-,3,VENTURA,"THOUSAND OAKS",2020
9041198,2,1,4,M,52,4,9,P,-,3,VENTURA,OXNARD,2020
9046315,2,1,3,M,59,7,0,P,-,1,VENTURA,"THOUSAND OAKS",2020
9046723,1,1,4,M,21,3,1,P,V,2,VENTURA,CAMARILLO,2020
9049722,2,1,4,M,45,4,1,P,W,1,VENTURA,"THOUSAND OAKS",2020
9049963,2,1,3,M,66,4,9,P,-,0,VENTURA,OXNARD,2020
9051280,2,1,4,M,80,3,1,P,V,0,VENTURA,CAMARILLO,2020
9052125,2,1,4,M,11,2,1,-,-,1,VENTURA,"SIMI VALLEY",2020
9055794,1,1,2,F,24,0,4,M,G,3,VENTURA,OXNARD,2020
9055794,1,2,2,F,1,0,5,M,Q,3,VENTURA,OXNARD,2020
9055794,2,1,3,F,83,3,9,P,-,3,VENTURA,OXNARD,2020
9055922,2,1,3,F,54,4,9,-,-,3,VENTURA,VENTURA,2020
9055922,3,1,3,F,998,4,9,-,-,3,VENTURA,VENTURA,2020
9055922,4,1,3,F,998,4,9,-,-,3,VENTURA,VENTURA,2020
9055954,2,1,4,M,56,3,9,-,-,3,VENTURA,VENTURA,2020
9056135,1,1,3,M,62,4,9,P,-,0,VENTURA,OXNARD,2020
9061631,2,1,3,F,10,4,9,P,-,0,VENTURA,OXNARD,2020
9067285,2,1,3,M,11,6,9,-,-,0,VENTURA,VENTURA,2020
9068031,2,1,3,F,25,4,9,-,P,0,VENTURA,CAMARILLO,2020
9068312,1,1,4,F,39,4,-,-,P,0,VENTURA,"SIMI VALLEY",2020
9073185,2,1,3,M,48,7,-,-,P,0,VENTURA,VENTURA,2020
9073189,1,1,2,F,54,0,3,-,G,-,VENTURA,VENTURA,2020
9073189,2,1,3,F,14,5,-,-,-,-,VENTURA,VENTURA,2020
9073251,2,1,3,M,61,4,-,P,-,0,VENTURA,OXNARD,2020
9078510,1,1,3,F,43,4,9,P,-,3,VENTURA,OXNARD,2020
9079364,1,1,4,F,54,4,-,P,V,1,VENTURA,OXNARD,2020
9079419,2,1,3,F,47,4,-,P,-,0,VENTURA,OXNARD,2020
9079435,1,1,4,F,13,3,-,P,-,1,VENTURA,OXNARD,2020
9081367,2,1,4,M,65,4,-,P,W,1,VENTURA,OXNARD,2020
9081407,1,1,4,F,15,4,1,P,V,1,VENTURA,OXNARD,2020
9084719,1,1,4,M,26,4,-,P,V,1,VENTURA,OXNARD,2020
9090093,1,1,4,M,52,3,9,P,-,3,VENTURA,OXNARD,2020
9097564,1,1,4,M,34,6,-,P,V,0,VENTURA,VENTURA,2020
9097687,1,1,4,M,65,4,1,-,A,0,VENTURA,"SANTA PAULA",2020
9098730,2,1,3,M,80,2,-,P,-,0,VENTURA,OXNARD,2020
9102819,2,1,3,-,32,3,9,P,-,3,VENTURA,OXNARD,2020
9103472,2,1,3,M,29,4,-,-,-,0,VENTURA,OXNARD,2020
9105459,1,1,4,M,29,3,-,-,-,-,VENTURA,FILLMORE,2020
91163857,2,1,4,M,32,6,1,-,W,1,VENTURA,UNINCORPORATED,2020
91179894,1,1,4,M,32,5,1,-,V,1,VENTURA,UNINCORPORATED,2020
9122153,2,1,4,M,51,3,-,P,V,1,VENTURA,OXNARD,2020
91223123,2,1,3,F,49,6,0,-,P,0,VENTURA,UNINCORPORATED,2020
91223248,1,1,4,M,37,6,0,-,P,1,VENTURA,UNINCORPORATED,2020
91243371,1,1,3,F,39,6,9,-,-,-,VENTURA,UNINCORPORATED,2020
91245034,2,1,4,M,33,5,1,-,V,1,VENTURA,UNINCORPORATED,2020
91252138,1,1,4,F,43,6,1,-,W,1,VENTURA,UNINCORPORATED,2020
91262976,1,1,4,M,12,6,1,-,V,1,VENTURA,UNINCORPORATED,2020
91265225,1,1,3,M,38,6,0,-,P,0,VENTURA,UNINCORPORATED,2020
91290347,2,1,4,F,37,6,1,-,W,2,VENTURA,UNINCORPORATED,2020
9129336,1,1,3,M,21,3,-,P,-,0,VENTURA,OXNARD,2020
91301400,2,1,3,M,23,5,9,-,-,0,VENTURA,OXNARD,2020
91305277,2,1,3,M,38,6,9,-,P,0,VENTURA,UNINCORPORATED,2020
9131307,1,1,4,F,11,3,-,-,W,0,VENTURA,"THOUSAND OAKS",2020
91318004,2,1,4,M,72,6,1,-,W,0,VENTURA,UNINCORPORATED,2020
9132366,2,1,4,M,44,6,-,P,-,1,VENTURA,VENTURA,2020
9132372,1,1,3,M,17,4,-,P,-,-,VENTURA,VENTURA,2020
91328986,2,1,3,M,55,7,0,-,P,0,VENTURA,UNINCORPORATED,2020
91332769,1,1,4,F,20,6,1,-,V,0,VENTURA,UNINCORPORATED,2020
91333022,2,1,3,M,54,5,9,-,P,0,VENTURA,UNINCORPORATED,2020
9137082,2,1,3,M,35,6,-,-,-,-,VENTURA,VENTURA,2020
9137233,1,1,4,M,11,6,-,-,-,-,VENTURA,VENTURA,2020
9138071,2,1,4,M,33,3,-,P,A,1,VENTURA,OXNARD,2020
9138868,1,1,4,M,46,4,-,P,W,1,VENTURA,OXNARD,2020
9138890,2,1,3,M,53,3,-,-,P,0,VENTURA,OXNARD,2020
9138903,1,1,3,M,0,3,-,P,-,0,VENTURA,OXNARD,2020
9138903,2,1,2,F,52,0,3,M,G,0,VENTURA,OXNARD,2020
91389864,1,1,3,M,33,1,9,-,-,-,VENTURA,UNINCORPORATED,2020
9139684,1,1,4,M,32,4,-,P,V,0,VENTURA,OXNARD,2020
9141594,2,1,4,M,33,2,1,P,W,-,VENTURA,OJAI,2020
9142214,2,1,4,F,48,3,1,-,P,2,VENTURA,"THOUSAND OAKS",2020
91437310,1,1,3,M,48,1,9,-,-,-,VENTURA,UNINCORPORATED,2020
91438176,1,1,3,M,26,6,9,-,-,0,VENTURA,UNINCORPORATED,2021
9148247,2,1,3,M,34,5,-,-,-,-,VENTURA,VENTURA,2020
9150917,2,1,4,M,72,3,-,P,V,1,VENTURA,OXNARD,2020
9153608,1,1,3,M,69,5,-,-,-,-,VENTURA,VENTURA,2020
9153614,2,1,3,F,71,5,-,-,-,-,VENTURA,VENTURA,2020
